WaterbodyID,Length,Age
01386NATR,399,13
01386NATR,398,15
01386NATR,390,12
01386NATR,385,11
01386NATR,380,5
01386NATR,372,12
01386NATR,370,13
01386NATR,366,6
01386NATR,362,7
01386NATR,345,7
01386NATR,345,10
01386NATR,334,5
01386NATR,332,5
01386NATR,325,5
01386NATR,315,5
00802UFRA,548,21
00802UFRA,498,9
00802UFRA,495,10
00802UFRA,480,11
00802UFRA,480,9
00802UFRA,478,8
00802UFRA,475,10
00802UFRA,465,13
00802UFRA,464,10
00802UFRA,449,10
00802UFRA,448,10
00802UFRA,442,8
00802UFRA,433,6
00802UFRA,418,9
00802UFRA,378,7
00802UFRA,232,3
00802UFRA,752,21
00802UFRA,730,20
00802UFRA,631,14
00802UFRA,595,22
00802UFRA,540,13
00802UFRA,517,11
00802UFRA,502,10
00802UFRA,501,6
00802UFRA,499,9
00802UFRA,491,10
00802UFRA,474,8
00802UFRA,473,8
00802UFRA,470,9
00802UFRA,466,14
00802UFRA,466,7
00802UFRA,465,7
00802UFRA,464,9
00802UFRA,463,7
00802UFRA,463,8
00802UFRA,462,10
00802UFRA,458,9
00802UFRA,456,8
00802UFRA,450,8
00802UFRA,444,8
00802UFRA,437,7
00802UFRA,436,10
00802UFRA,433,7
00802UFRA,431,8
00802UFRA,425,8
00802UFRA,418,8
00802UFRA,417,8
00802UFRA,405,8
00802UFRA,403,7
00802UFRA,389,5
00802UFRA,378,6
00802UFRA,342,5
00802UFRA,335,4
00802UFRA,327,4
